country,city,zone,metric,current_value,value_1w_ago,value_5w_ago,delta_1w,delta_5w
CO,Cartago,Cartago,Lead Penetration,0.1301868486,0.1284752312,0.1216191148,0.0017116173999999762,0.00856773379999999
CO,Cartago,Cartago,MLTV Top Verticals Adoption,0.2153754259,0.2137812843,0.2185775248,0.0015941415999999875,-0.0032020989000000055
CO,Cartago,Cartago,Non-Pro PTC > OP,0.8117634575,0.8086467936,0.8252063043,0.003116663899999983,-0.013442846799999963
CO,Cartago,Cartago,Perfect Orders,0.9080836209,0.9002638275,0.8976586625,0.007819793400000052,0.010424958400000017
CO,Cartago,Cartago,Pro Adoption (Last Week Status),0.2482352941,0.2320328542,0.2417695473,0.016202439900000004,0.006465746800000005
CO,Cartago,Cartago,Restaurants Markdowns / GMV,0.08035636899,0.07977322809,0.0797056094,0.000583140900000001,0.0006507595899999941
CO,Cartago,Cartago,Restaurants SS > ATC CVR,0.5347339685,0.54611378,0.5278651735,-0.011379811500000003,0.006868795000000039
CO,Cartago,Cartago,Restaurants SST > SS CVR,0.8549226071,0.8588268457,0.8449171139,-0.0039042385999999984,0.010005493199999993
CO,Cartago,Cartago,Retail SST > SS CVR,0.9062564686,0.910646461,0.899135279,-0.004389992400000042,0.007121189599999966
CO,Chia,Cajicá,% PRO Users Who Breakeven,0.5825533508,0.5874624625,0.5874403816,-0.0049091116999999684,-0.00488703079999997
CO,Chia,Cajicá,% Restaurants Sessions With Optimal Assortment,0.8995077782,0.8833521264,0.8809648012,0.016155651800000004,0.01854297700000007
CO,Chia,Cajicá,Gross Profit UE,3.035359087,3.087590949,2.921576138,-0.052231862000000184,0.11378294899999997
CO,Chia,Cajicá,Lead Penetration,0.3155438439,0.3138548342,0.3137619003,0.0016890097000000215,0.0017819436000000022
CO,Chia,Cajicá,MLTV Top Verticals Adoption,0.2437151177,0.2502237755,0.2505065098,-0.006508657800000012,-0.006791392099999988
CO,Chia,Cajicá,Non-Pro PTC > OP,0.8441846702,0.837225748,0.8553261458,0.0069589221999999396,-0.011141475600000006
CO,Chia,Cajicá,Perfect Orders,0.8547669502,0.8646269437,0.8530183472,-0.009859993499999997,0.0017486030000000152
CO,Chia,Cajicá,Pro Adoption (Last Week Status),0.3934362434,0.3692931634,0.3675825444,0.024143079999999983,0.025853699000000008
CO,Chia,Cajicá,Restaurants Markdowns / GMV,0.08472408441,0.08614708476,0.08383574376,-0.0014230003500000088,0.0008883406499999996
CO,Chia,Cajicá,Restaurants SS > ATC CVR,0.6480729558,0.6433930747,0.6423255516,0.004679881100000061,0.0057474041999999725
CO,Chia,Cajicá,Restaurants SST > SS CVR,0.90248415,0.8997328411,0.896689243,0.0027513089000000823,0.005794907000000071
CO,Chia,Cajicá,Retail SST > SS CVR,0.9498449853,0.9457751216,0.9299904558,0.004069863700000065,0.019854529500000107
CO,Chia,Cajicá,Turbo Adoption,0.3414696161,0.3258939893,0.7455905933,0.015575626799999964,-0.4041209772
CO,Chia,Chia,% PRO Users Who Breakeven,0.6080449018,0.6279508971,0.6306397306,-0.019905995299999923,-0.022594828799999966
CO,Chia,Chia,% Restaurants Sessions With Optimal Assortment,0.8840610804,0.8720596981,0.8945252144,0.01200138230000003,-0.010464134000000014
CO,Chia,Chia,Gross Profit UE,3.099014447,3.513149516,3.205144282,-0.41413506899999986,-0.10612983499999995
CO,Chia,Chia,Lead Penetration,0.3074056745,0.3083861659,0.3118990555,-0.0009804914000000053,-0.0044933810000000185
CO,Chia,Chia,MLTV Top Verticals Adoption,0.3384767902,0.3427785543,0.3441844573,-0.004301764099999994,-0.005707667100000036
CO,Chia,Chia,Non-Pro PTC > OP,0.8388772871,0.8364240776,0.8447977721,0.002453209499999942,-0.005920484999999975
CO,Chia,Chia,Perfect Orders,0.8753752882,0.8831763952,0.8902309213,-0.007801107000000029,-0.014855633100000043
CO,Chia,Chia,Pro Adoption (Last Week Status),0.3446837408,0.3184482759,0.3171214599,0.026235464900000005,0.027562280900000014
CO,Chia,Chia,Restaurants Markdowns / GMV,0.0908717107,0.09145010813,0.09191884403,-0.0005783974300000022,-0.0010471333300000052
CO,Chia,Chia,Restaurants SS > ATC CVR,0.6283928834,0.6288272368,0.6309056795,-0.000434353399999976,-0.002512796099999992
CO,Chia,Chia,Restaurants SST > SS CVR,0.9146381371,0.9129155421,0.9092572554,0.001722594999999938,0.005380881699999951
CO,Chia,Chia,Retail SST > SS CVR,0.9423441287,0.9324007516,0.8956311485,0.009943377099999928,0.04671298019999992
CO,Chia,Chia,Turbo Adoption,0.394829932,0.3970869367,0.4237864078,-0.0022570047000000093,-0.028956475799999992
CO,Chia,Cota,% PRO Users Who Breakeven,0.4008810573,0.3794642857,0.46,0.021416771599999995,-0.05911894270000001
CO,Chia,Cota,% Restaurants Sessions With Optimal Assortment,0.5951158937,0.4978621746,0.1481114133,0.09725371909999997,0.44700448039999996
CO,Chia,Cota,Gross Profit UE,2.320275588,2.236706858,1.587401471,0.08356873000000009,0.7328741169999999
CO,Chia,Cota,Lead Penetration,0.1114112035,0.1161872696,0.1128048542,-0.004776066100000004,-0.0013936506999999987
CO,Chia,Cota,MLTV Top Verticals Adoption,0.245831459,0.2562161071,0.2380795004,-0.010384648099999977,0.007751958599999997
CO,Chia,Cota,Non-Pro PTC > OP,0.849142877,0.8735787834,0.866078307,-0.02443590639999993,-0.016935429999999974
CO,Chia,Cota,Perfect Orders,0.8207627403,0.8160103068,0.8133602182,0.004752433499999986,0.00740252209999992
CO,Chia,Cota,Pro Adoption (Last Week Status),0.3664596273,0.3542116631,0.3547695606,0.012247964199999961,0.011690066700000001
CO,Chia,Cota,Restaurants Markdowns / GMV,0.07578358472,0.07500779876,0.0602013281,0.0007757859600000111,0.015582256620000005
CO,Chia,Cota,Restaurants SS > ATC CVR,0.5658043704,0.5698220994,0.5693368542,-0.00401772899999997,-0.0035324838000000414
CO,Chia,Cota,Restaurants SST > SS CVR,0.8060363512,0.8027245663,0.7829407177,0.0033117848999999477,0.02309563349999999
CO,Chia,Cota,Retail SST > SS CVR,0.9413134027,0.9396381749,0.9340297969,0.0016752277999999565,0.0072836057999999815
CO,Cucuta,Cúcuta All,% PRO Users Who Breakeven,0.5574614065,0.5644599303,0.5469348659,-0.006998523799999989,0.010526540600000023
CO,Cucuta,Cúcuta All,% Restaurants Sessions With Optimal Assortment,0.9024729575,0.8946358465,0.8974340577,0.007837110999999952,0.005038899800000052
CO,Cucuta,Cúcuta All,Gross Profit UE,1.307610141,1.617425209,0.4630949956,-0.309815068,0.8445151454000001
CO,Cucuta,Cúcuta All,Lead Penetration,0.2161601684,0.2164446762,0.2157114488,-0.0002845078000000001,0.00044871959999998046
CO,Cucuta,Cúcuta All,MLTV Top Verticals Adoption,0.1649646814,0.1682363765,0.1741893419,-0.0032716950999999994,-0.009224660499999981
CO,Cucuta,Cúcuta All,Non-Pro PTC > OP,0.7569316042,0.7448340306,0.745350734,0.012097573600000078,0.011580870200000093
CO,Cucuta,Cúcuta All,Perfect Orders,0.9082471663,0.9056343162,0.8956099022,0.002612850100000008,0.01263726409999999
CO,Cucuta,Cúcuta All,Pro Adoption (Last Week Status),0.1946716075,0.1751915277,0.1827703112,0.019480079800000022,0.011901296300000003
CO,Cucuta,Cúcuta All,Restaurants Markdowns / GMV,0.142073249,0.1407912366,0.1474016609,0.0012820124000000044,-0.005328411899999996
CO,Cucuta,Cúcuta All,Restaurants SS > ATC CVR,0.5257929763,0.5319989361,0.5324163559,-0.006205959800000049,-0.0066233796000000345
CO,Cucuta,Cúcuta All,Restaurants SST > SS CVR,0.9054034981,0.8973237277,0.9301104466,0.008079770399999964,-0.024706948499999992
CO,Cucuta,Cúcuta All,Retail SST > SS CVR,0.923341778,0.9183259949,0.9086714746,0.005015783099999949,0.014670303399999973
CO,Cucuta,Cúcuta All,Turbo Adoption,0.2344913151,0.2298136646,0.2522875817,0.004677650499999991,-0.0177962666
CO,Cucuta,Villa del Rosario,% PRO Users Who Breakeven,0.4933333333,0.5266666667,0.564516129,-0.03333333339999994,-0.07118279570000002
CO,Cucuta,Villa del Rosario,% Restaurants Sessions With Optimal Assortment,0.8192481173,0.7947841306,0.7283365425,0.02446398670000005,0.0909115748
CO,Cucuta,Villa del Rosario,Gross Profit UE,1.092587707,1.262044317,0.1968709556,-0.1694566099999999,0.8957167514000001
CO,Cucuta,Villa del Rosario,Lead Penetration,0.1194560613,0.1189946707,0.118556701,0.0004613906000000001,0.0008993602999999989
CO,Cucuta,Villa del Rosario,MLTV Top Verticals Adoption,0.1665178932,0.1656854656,0.1906074553,0.0008324275999999908,-0.024089562100000017
CO,Cucuta,Villa del Rosario,Non-Pro PTC > OP,0.752556875,0.7430898436,0.7473858234,0.009467031400000048,0.005171051599999976
CO,Cucuta,Villa del Rosario,Perfect Orders,0.896717065,0.8952945047,0.8766523367,0.0014225602999999865,0.020064728300000056
CO,Cucuta,Villa del Rosario,Pro Adoption (Last Week Status),0.2730337079,0.2507232401,0.2396514161,0.022310467799999956,0.03338229179999999
CO,Cucuta,Villa del Rosario,Restaurants Markdowns / GMV,0.12236129,0.1222679521,0.1218720833,9.333790000000397e-05,0.0004892066999999944
CO,Cucuta,Villa del Rosario,Restaurants SS > ATC CVR,0.5201518252,0.5244304759,0.5115496034,-0.004278650699999997,0.008602221800000032
CO,Cucuta,Villa del Rosario,Restaurants SST > SS CVR,0.8901664227,0.881692008,0.9005196533,0.008474414699999988,-0.01035323059999993
CO,Cucuta,Villa del Rosario,Retail SST > SS CVR,0.9226655149,0.9168195018,0.9219047726,0.0058460130999999915,0.0007607423000000058
CO,Duitama,Duitama,% PRO Users Who Breakeven,0.3576642336,0.3255813953,0.3043478261,0.03208283829999997,0.053316407499999996
CO,Duitama,Duitama,% Restaurants Sessions With Optimal Assortment,0.0,0.0,0.0,0.0,0.0
CO,Duitama,Duitama,Gross Profit UE,-89.400754653,-109.355505256,2.378998478,19.954750602999994,-91.779753131
CO,Duitama,Duitama,Lead Penetration,0.1210945082,0.118241132,0.1106241129,0.0028533762000000074,0.010470395300000004
CO,Duitama,Duitama,MLTV Top Verticals Adoption,0.151680695,0.1621839584,0.1525442509,-0.01050326339999999,-0.000863555900000007
CO,Duitama,Duitama,Non-Pro PTC > OP,0.8389032973,0.8271063984,0.8327399205,0.011796898900000019,0.006163376800000009
CO,Duitama,Duitama,Perfect Orders,0.9000617489,0.8812287432,0.9049180608,0.018833005700000016,-0.004856311900000021
CO,Duitama,Duitama,Pro Adoption (Last Week Status),0.1931540342,0.1858974359,0.1913319239,0.0072565983,0.001822110299999985
CO,Duitama,Duitama,Restaurants Markdowns / GMV,0.03676217612,0.03642976224,0.04014916771,0.00033241387999999317,-0.003386991590000006
CO,Duitama,Duitama,Restaurants SS > ATC CVR,0.5261340205,0.5236413684,0.5044289925,0.002492652100000048,0.02170502800000007
CO,Duitama,Duitama,Restaurants SST > SS CVR,0.81983999,0.8256515726,0.8278659973,-0.0058115826000000315,-0.008026007300000026
CO,Duitama,Duitama,Retail SST > SS CVR,0.8682424426,0.867159999,0.8853262086,0.0010824436000000937,-0.017083765999999945
CO,Facatativa,Facatativa,% PRO Users Who Breakeven,0.2105263158,0.1666666667,0.06666666667,0.04385964910000001,0.14385964913
CO,Facatativa,Facatativa,% Restaurants Sessions With Optimal Assortment,0.0,0.0,0.0,0.0,0.0
CO,Facatativa,Facatativa,Gross Profit UE,2.738105546,2.951805867,1.368996764,-0.21370032100000014,1.3691087819999999
CO,Facatativa,Facatativa,Lead Penetration,0.02312943742,0.0227230957,0.01519793832,0.00040634171999999816,0.0079314991
CO,Facatativa,Facatativa,MLTV Top Verticals Adoption,0.0104035309,0.0210371452,0.00701754386,-0.0106336143,0.003385987039999999
CO,Facatativa,Facatativa,Non-Pro PTC > OP,0.7825573549,0.7440283401,0.7428547284,0.03852901480000004,0.039702626500000004
CO,Facatativa,Facatativa,Perfect Orders,0.7977885411,0.8193012091,0.7681516517,-0.021512668000000068,0.029636889399999977
CO,Facatativa,Facatativa,Pro Adoption (Last Week Status),0.2463768116,0.1975308642,0.2615384615,0.048845947400000006,-0.01516164989999999
CO,Facatativa,Facatativa,Restaurants Markdowns / GMV,0.04410542954,0.04251522579,0.05212109291,0.001590203749999998,-0.008015663370000002
CO,Facatativa,Facatativa,Restaurants SS > ATC CVR,0.3364553615,0.360336044,0.3198700653,-0.023880682500000028,0.016585296199999988
CO,Facatativa,Facatativa,Restaurants SST > SS CVR,0.6822699194,0.6687966041,0.677405261,0.013473315300000066,0.004864658400000055
CO,Facatativa,Facatativa,Retail SST > SS CVR,0.4185714286,0.3805513784,0.4865872515,0.038020050200000044,-0.06801582289999997
CO,Florencia,Florencia,% PRO Users Who Breakeven,0.4174757282,0.3921568627,0.3490566038,0.02531886550000001,0.06841912440000003
CO,Florencia,Florencia,% Restaurants Sessions With Optimal Assortment,0.0,0.0,0.0,0.0,0.0
CO,Florencia,Florencia,Gross Profit UE,-31.073099392,-56.989321795,1.079195839,25.916222403000003,-32.152295231
CO,Florencia,Florencia,Lead Penetration,0.06265409717,0.06408370455,0.06456024034,-0.0014296073799999892,-0.0019061431699999992
CO,Florencia,Florencia,MLTV Top Verticals Adoption,0.1771331562,0.1757831791,0.1474075692,0.0013499771000000105,0.029725586999999998
CO,Florencia,Florencia,Non-Pro PTC > OP,0.829757689,0.8069610681,0.8674388051,0.02279662090000001,-0.03768111610000002
CO,Florencia,Florencia,Perfect Orders,0.8112830688,0.8197958077,0.7846766619,-0.008512738900000039,0.026606406900000046
CO,Florencia,Florencia,Pro Adoption (Last Week Status),0.2719033233,0.2538071066,0.2362385321,0.0180962167,0.03566479119999999
CO,Florencia,Florencia,Restaurants Markdowns / GMV,0.05350830526,0.05680581991,0.05387893085,-0.0032975146499999997,-0.00037062558999999967
CO,Florencia,Florencia,Restaurants SS > ATC CVR,0.5977542045,0.5880759296,0.6027039584,0.009678274900000061,-0.004949753899999965
CO,Florencia,Florencia,Restaurants SST > SS CVR,0.8494851688,0.8515769301,0.8491273219,-0.0020917612999999946,0.00035784690000006947
CO,Florencia,Florencia,Retail SST > SS CVR,0.9132642966,0.9107508903,0.9170210573,0.002513406299999965,-0.0037567607000000836
CO,Fusagasuga,Fusagasuga,% PRO Users Who Breakeven,0.5086206897,0.4869565217,0.4930875576,0.021664167999999984,0.015533132099999958
CO,Fusagasuga,Fusagasuga,% Restaurants Sessions With Optimal Assortment,0.0,0.0,0.0,0.0,0.0
CO,Fusagasuga,Fusagasuga,Gross Profit UE,-13.596211665,-37.503066791,1.757099939,23.906855126000004,-15.353311604
CO,Fusagasuga,Fusagasuga,Lead Penetration,0.0878301616,0.08834392834,0.08645472776,-0.0005137667400000046,0.0013754338399999955
CO,Fusagasuga,Fusagasuga,MLTV Top Verticals Adoption,0.2339735539,0.2466746635,0.2566940599,-0.01270110960000001,-0.022720506
CO,Fusagasuga,Fusagasuga,Non-Pro PTC > OP,0.8456088561,0.8400950357,0.8252373654,0.005513820400000036,0.020371490699999995
CO,Fusagasuga,Fusagasuga,Perfect Orders,0.7708937598,0.7959824883,0.8307859008,-0.02508872849999999,-0.059892141000000065
CO,Fusagasuga,Fusagasuga,Pro Adoption (Last Week Status),0.2630457934,0.2451433858,0.2634054563,0.017902407600000003,-0.0003596629000000018
CO,Fusagasuga,Fusagasuga,Restaurants Markdowns / GMV,0.06224914308,0.06111238131,0.05041587937,0.0011367617700000013,0.01183326371
CO,Fusagasuga,Fusagasuga,Restaurants SS > ATC CVR,0.5093108025,0.500521867,0.5079085085,0.008788935500000039,0.0014022940000000261
CO,Fusagasuga,Fusagasuga,Restaurants SST > SS CVR,0.8522160013,0.8556082671,0.8579552026,-0.0033922658000000716,-0.005739201300000052
CO,Fusagasuga,Fusagasuga,Retail SST > SS CVR,0.9002638993,0.8916748179,0.9061899877,0.00858908139999992,-0.005926088400000085
CO,Girardot,Girardot,% PRO Users Who Breakeven,0.4227272727,0.4086956522,0.4259259259,0.014031620500000008,-0.0031986532000000123
CO,Girardot,Girardot,% Restaurants Sessions With Optimal Assortment,0.6626631559,0.6571672386,0.6532756064,0.005495917299999986,0.009387549499999981
CO,Girardot,Girardot,Gross Profit UE,2.830541449,2.467898428,2.05334799,0.36264302100000023,0.7771934590000003
CO,Girardot,Girardot,Lead Penetration,0.1630980158,0.1626289954,0.1623226932,0.000469020399999992,0.0007753225999999891
CO,Girardot,Girardot,MLTV Top Verticals Adoption,0.1822121313,0.1863289132,0.178572265,-0.004116781900000005,0.0036398662999999887
CO,Girardot,Girardot,Non-Pro PTC > OP,0.8107298592,0.8029612793,0.8180133438,0.007768579899999906,-0.007283484600000056
CO,Girardot,Girardot,Perfect Orders,0.8206258172,0.8298630144,0.8123278837,-0.009237197199999936,0.008297933500000076
CO,Girardot,Girardot,Pro Adoption (Last Week Status),0.1977715877,0.1806491121,0.1870860927,0.017122475599999992,0.01068549499999999
CO,Girardot,Girardot,Restaurants Markdowns / GMV,0.1019622879,0.1049008217,0.1102180335,-0.00293853379999999,-0.008255745600000003
CO,Girardot,Girardot,Restaurants SS > ATC CVR,0.5291268683,0.5249038512,0.5199540012,0.004223017099999948,0.009172867099999982
CO,Girardot,Girardot,Restaurants SST > SS CVR,0.881019153,0.8764525755,0.8697493874,0.004566577500000002,0.011269765600000037
CO,Girardot,Girardot,Retail SST > SS CVR,0.9270273897,0.9173143848,0.9213809923,0.009713004899999933,0.005646397399999947
CO,Girardot,Girardot,Turbo Adoption,0.1169354839,0.1166666667,0.2336448598,0.0002688171999999933,-0.1167093759
CO,Ibague,Centro Ricaurte,% PRO Users Who Breakeven,0.5804878049,0.6041666667,0.5921409214,-0.023678861800000006,-0.011653116500000005
CO,Ibague,Centro Ricaurte,% Restaurants Sessions With Optimal Assortment,0.8816472339,0.8848749396,0.9192396664,-0.003227705699999972,-0.037592432499999995
CO,Ibague,Centro Ricaurte,Gross Profit UE,1.511436749,2.036509859,1.37242092,-0.5250731100000001,0.1390158290000001
CO,Ibague,Centro Ricaurte,Lead Penetration,0.1196156981,0.1186804124,0.1197228868,0.0009352856999999964,-0.00010718869999999658
CO,Ibague,Centro Ricaurte,MLTV Top Verticals Adoption,0.1537476415,0.1553576875,0.1559858394,-0.0016100460000000039,-0.0022381978999999885
CO,Ibague,Centro Ricaurte,Non-Pro PTC > OP,0.7750971126,0.7659837099,0.7628755007,0.00911340270000005,0.01222161190000004
CO,Ibague,Centro Ricaurte,Perfect Orders,0.8913103806,0.8903081651,0.8891409145,0.0010022155000000144,0.002169466100000017
CO,Ibague,Centro Ricaurte,Pro Adoption (Last Week Status),0.2157158235,0.1959961868,0.20152483,0.019719636699999987,0.014190993499999999
CO,Ibague,Centro Ricaurte,Restaurants Markdowns / GMV,0.117030296,0.1164411229,0.1079983156,0.0005891731000000067,0.0090319804
CO,Ibague,Centro Ricaurte,Restaurants SS > ATC CVR,0.5625520863,0.5742599069,0.573621,-0.011707820599999974,-0.011068913700000071
CO,Ibague,Centro Ricaurte,Restaurants SST > SS CVR,0.890882106,0.8824876234,0.9089472389,0.008394482599999975,-0.018065132900000003
CO,Ibague,Centro Ricaurte,Retail SST > SS CVR,0.9160097901,0.9133402066,0.9053932028,0.0026695835000000168,0.010616587300000035
CO,Ibague,Centro Ricaurte,Turbo Adoption,0.0975978816,0.09777777778,0.2841429881,-0.00017989617999999985,-0.1865451065
CO,Ibague,El Salado,% PRO Users Who Breakeven,0.5581395349,0.5679012346,0.6097560976,-0.00976169969999996,-0.051616562700000035
CO,Ibague,El Salado,% Restaurants Sessions With Optimal Assortment,0.7523619146,0.7475316689,0.7900229751,0.004830245700000013,-0.037661060499999954
CO,Ibague,El Salado,Gross Profit UE,0.7187135905,1.792489084,-0.7076036825,-1.0737754935,1.426317273
CO,Ibague,El Salado,Lead Penetration,0.04605263158,0.04542087835,0.04726658875,0.0006317532300000039,-0.0012139571699999949
CO,Ibague,El Salado,MLTV Top Verticals Adoption,0.1410325883,0.1417607203,0.1382244714,-0.0007281319999999925,0.0028081169000000183
CO,Ibague,El Salado,Non-Pro PTC > OP,0.7302138802,0.7209767492,0.6985675347,0.00923713100000001,0.031646345500000006
CO,Ibague,El Salado,Perfect Orders,0.8946721513,0.8966670663,0.8642263005,-0.0019949150000000415,0.03044585079999995
CO,Ibague,El Salado,Pro Adoption (Last Week Status),0.1978798587,0.1925465839,0.1819571865,0.005333274799999982,0.015922672199999988
CO,Ibague,El Salado,Restaurants Markdowns / GMV,0.1035339882,0.1062025099,0.1130958479,-0.0026685217000000094,-0.009561859700000008
CO,Ibague,El Salado,Restaurants SS > ATC CVR,0.4622878747,0.4572252861,0.4859882002,0.005062588599999973,-0.023700325500000008
CO,Ibague,El Salado,Restaurants SST > SS CVR,0.869045452,0.8535916835,0.896143741,0.01545376850000002,-0.027098288999999998
CO,Ibague,El Salado,Retail SST > SS CVR,0.8958542676,0.8888378565,0.8933886994,0.007016411099999953,0.00246556819999999
CO,Ibague,El Salado,Turbo Adoption,0.1324278438,0.1165540541,,0.0158737897,
CO,Ibague,Guabinal,% PRO Users Who Breakeven,0.6772605192,0.6871055005,0.6799224054,-0.0098449813,-0.0026618862000000743
CO,Ibague,Guabinal,% Restaurants Sessions With Optimal Assortment,0.8809849075,0.8831283161,0.915606815,-0.002143408599999952,-0.03462190749999994
CO,Ibague,Guabinal,Gross Profit UE,1.774516966,2.581540406,2.128212535,-0.8070234399999998,-0.3536955689999999
CO,Ibague,Guabinal,Lead Penetration,0.3289977607,0.3275455714,0.329696441,0.001452189299999962,-0.0006986803000000319
CO,Ibague,Guabinal,MLTV Top Verticals Adoption,0.3082412956,0.3116995782,0.3296886912,-0.0034582825999999733,-0.021447395599999974
CO,Ibague,Guabinal,Non-Pro PTC > OP,0.8116839578,0.8005352522,0.7975717276,0.01114870560000003,0.014112230200000075
CO,Ibague,Guabinal,Perfect Orders,0.9034992524,0.8999784647,0.9054336382,0.003520787699999972,-0.0019343858000000491
CO,Ibague,Guabinal,Pro Adoption (Last Week Status),0.2655694782,0.2461499621,0.2655200956,0.01941951609999998,4.938259999998085e-05
CO,Ibague,Guabinal,Restaurants Markdowns / GMV,0.1097218994,0.110454043,0.09884682908,-0.0007321435999999987,0.01087507032
CO,Ibague,Guabinal,Restaurants SS > ATC CVR,0.5824163712,0.5861720219,0.5909579541,-0.003755650699999946,-0.008541582899999955
CO,Ibague,Guabinal,Restaurants SST > SS CVR,0.8865395754,0.8800539726,0.9043861291,0.00648560279999999,-0.0178465537000001
CO,Ibague,Guabinal,Retail SST > SS CVR,0.9311207628,0.9283731221,0.9182164561,0.002747640699999998,0.012904306699999979
CO,Ibague,Guabinal,Turbo Adoption,0.2873673221,0.293508349,0.4115966186,-0.006141026900000013,-0.12422929650000003
CO,Ibague,Jardin,% PRO Users Who Breakeven,0.5887850467,0.6028708134,0.5948717949,-0.014085766700000057,-0.006086748199999992
CO,Ibague,Jardin,% Restaurants Sessions With Optimal Assortment,0.8531754359,0.8601370483,0.8946746036,-0.006961612400000039,-0.04149916769999995
CO,Ibague,Jardin,Gross Profit UE,1.030335868,1.84573224,0.9217021468,-0.8153963719999999,0.10863372120000014
CO,Ibague,Jardin,Lead Penetration,0.1297337833,0.1262857143,0.1070977279,0.003448068999999998,0.022636055399999994
CO,Ibague,Jardin,MLTV Top Verticals Adoption,0.2260212783,0.2316060054,0.2553253188,-0.00558472710000002,-0.02930404049999999
CO,Ibague,Jardin,Non-Pro PTC > OP,0.7492289045,0.7338932977,0.7331667828,0.015335606800000012,0.016062121699999987
CO,Ibague,Jardin,Perfect Orders,0.8866495414,0.8884348245,0.8759124244,-0.0017852831000000347,0.010737117000000018
CO,Ibague,Jardin,Pro Adoption (Last Week Status),0.1906750174,0.1692119731,0.1945876289,0.02146304430000001,-0.003912611499999996
CO,Ibague,Jardin,Restaurants Markdowns / GMV,0.1152804975,0.116598568,0.1109026108,-0.0013180705000000043,0.0043778867
CO,Ibague,Jardin,Restaurants SS > ATC CVR,0.5046357612,0.5161952879,0.50751273,-0.011559526700000045,-0.0028769687999999904
CO,Ibague,Jardin,Restaurants SST > SS CVR,0.8810007746,0.8713360033,0.910864099,0.009664771299999986,-0.029863324399999946
CO,Ibague,Jardin,Retail SST > SS CVR,0.9092008533,0.902985331,0.9116286314,0.006215522299999998,-0.0024277780999999443
CO,Ibague,Jardin,Turbo Adoption,0.1622554661,0.1679617454,0.8333333333,-0.005706279300000006,-0.6710778672000001
CO,Ibague,Mirolindo,% PRO Users Who Breakeven,0.6233766234,0.6493506494,0.625,-0.025974025999999983,-0.0016233766000000038
CO,Ibague,Mirolindo,% Restaurants Sessions With Optimal Assortment,0.6582598576,0.6487821883,0.7060616282,0.009477669300000047,-0.047801770599999904
CO,Ibague,Mirolindo,Gross Profit UE,1.512236468,2.189139841,1.669411274,-0.6769033729999998,-0.157174806
CO,Ibague,Mirolindo,Lead Penetration,0.138364611,0.136939058,0.1480654918,0.001425552999999996,-0.009700880800000006
CO,Ibague,Mirolindo,MLTV Top Verticals Adoption,0.3218406588,0.3193957911,0.333933031,0.0024448677000000196,-0.012092372199999979
CO,Ibague,Mirolindo,Non-Pro PTC > OP,0.802190051,0.7999850366,0.8042575815,0.0022050143999999827,-0.002067530500000081
CO,Ibague,Mirolindo,Perfect Orders,0.8958664087,0.8934446783,0.8909058121,0.002421730400000044,0.0049605966000000334
CO,Ibague,Mirolindo,Pro Adoption (Last Week Status),0.2830188679,0.2554799698,0.2879872713,0.027538898100000042,-0.004968403399999988
CO,Ibague,Mirolindo,Restaurants Markdowns / GMV,0.08213398498,0.08201902463,0.07132133763,0.00011496034999999849,0.01081264735000001
CO,Ibague,Mirolindo,Restaurants SS > ATC CVR,0.5455374773,0.5463659599,0.5425936423,-0.0008284826000000134,0.0029438350000000613
CO,Ibague,Mirolindo,Restaurants SST > SS CVR,0.8642950911,0.8477568912,0.8680346356,0.01653819990000005,-0.003739544500000025
CO,Ibague,Mirolindo,Retail SST > SS CVR,0.9217637659,0.9227414704,0.8911489136,-0.0009777045000000095,0.03061485229999994
CO,Ibague,Mirolindo,Turbo Adoption,0.3889418494,0.3944773176,,-0.005535468200000004,
CO,La Ceja,La Ceja,% PRO Users Who Breakeven,0.0,0.0,0.0,0.0,0.0
CO,La Ceja,La Ceja,Gross Profit UE,-9.729548239,4.365607953,-2.331008811,-14.095156192,-7.398539427999999
CO,La Ceja,La Ceja,Non-Pro PTC > OP,0.0,0.0,0.0,0.0,0.0
CO,La Ceja,La Ceja,Pro Adoption (Last Week Status),0.25,0.4166666667,0.125,-0.16666666670000002,0.125
CO,La Ceja,La Ceja,Retail SST > SS CVR,0.1333333333,0.0,,0.1333333333,
CO,Manizales,Zona La Enea,% PRO Users Who Breakeven,0.6235690236,0.6318273769,0.6066818527,-0.008258353300000021,0.016887170900000026
CO,Manizales,Zona La Enea,% Restaurants Sessions With Optimal Assortment,0.8864094618,0.8901630664,0.8849467363,-0.00375360459999996,0.0014627255000000394
CO,Manizales,Zona La Enea,Gross Profit UE,2.297078205,2.381876466,2.43188264,-0.08479826099999999,-0.13480443499999994
CO,Manizales,Zona La Enea,Lead Penetration,0.2713468386,0.2725417608,0.2789540355,-0.0011949222000000037,-0.007607196900000002
CO,Manizales,Zona La Enea,MLTV Top Verticals Adoption,0.2316655146,0.2362366731,0.2359015738,-0.004571158499999978,-0.004236059199999975
CO,Manizales,Zona La Enea,Non-Pro PTC > OP,0.8712382003,0.8629053783,0.8633688701,0.008332821999999962,0.007869330200000024
CO,Manizales,Zona La Enea,Perfect Orders,0.9364485369,0.9357948979,0.9305613005,0.0006536389999999281,0.0058872363999999955
CO,Manizales,Zona La Enea,Pro Adoption (Last Week Status),0.2969001971,0.2798434442,0.2935535429,0.017056752899999972,0.0033466541999999655
